Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,adult_child,value,se,value_rd,se_rd,asterisk,Percent,sample_size,caption
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,High school,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,Adults,73.498463507,31.3239748981151,73,31,*,FALSE,1445,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Some college,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,Adults,219.909261482,65.2776682639644,220,65,,FALSE,2432,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Inapplicable (age < 18),Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Children,6945.946459119999,535.791683977679,6946,536,,FALSE,556,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Inapplicable (age < 18),Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,Children,501.574246537,112.780901771355,502,113,,FALSE,556,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Inapplicable (age < 18),Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,Children,295.807576597,68.1134473391477,296,68,,FALSE,556,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Inapplicable (age < 18),Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,Children,,,,,,FALSE,556,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,All persons,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Adults,38214.799488590004,1853.4065216592899,38215,1853,,FALSE,4753,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,All persons,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,Adults,16426.224585408,917.972140714646,16426,918,,FALSE,4753,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,All persons,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,Adults,16029.351951064,908.926058544283,16029,909,,FALSE,4753,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,All persons,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,Adults,394.96184147500003,78.4893321256519,395,78,,FALSE,4753,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,All persons,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Children,6945.946459119999,535.791683977679,6946,536,,FALSE,556,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,All persons,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,Children,501.574246537,112.780901771355,502,113,,FALSE,556,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,All persons,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,Children,295.807576597,68.1134473391477,296,68,,FALSE,556,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,All persons,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,Children,,,,,,FALSE,556,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Less than high school,Quality of Care,listen,How often doctor listened carefully,Always,Adults,9968.979387228,730.8804842321609,9969,731,,FALSE,1284,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,High school,Quality of Care,listen,How often doctor listened carefully,Always,Adults,24703.91744013,1301.7314657453599,24704,1302,,FALSE,2825,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Some college,Quality of Care,listen,How often doctor listened carefully,Always,Adults,59744.87192418,2666.4252656011,59745,2666,,FALSE,6418,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Less than high school,Quality of Care,listen,How often doctor listened carefully,Usually,Adults,4897.510041717001,412.302790032795,4898,412,,FALSE,1284,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,High school,Quality of Care,listen,How often doctor listened carefully,Usually,Adults,12872.221912464,826.90832164768,12872,827,,FALSE,2825,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Some college,Quality of Care,listen,How often doctor listened carefully,Usually,Adults,40288.887272893,1997.84050773266,40289,1998,,FALSE,6418,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Less than high school,Quality of Care,listen,How often doctor listened carefully,Sometimes/Never,Adults,1617.3103776169999,209.097229553982,1617,209,,FALSE,1284,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,High school,Quality of Care,listen,How often doctor listened carefully,Sometimes/Never,Adults,3613.805313685,353.612150686763,3614,354,,FALSE,2825,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), by education, United States"
2021,Population,totPOP,Number of people,Socio-economic status,education,Education,Some college,Quality of Care,listen,How often doctor listened carefully,Sometimes/Never,Adults,8574.861372914,540.4096085777991,8575,540,,FALSE,6418,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), by education, United States"
